# FRAME,TIME,DISTANCE,TOTALTIME,TOTALDISTANCE,SEGMENTNUM,SECTOR,MARKERS,MARKERTIME,MARKERFLAG,POSITIONX,POSITIONY,POSITIONZ,ROTATIONX,ROTATIONY,ROTATIONZ,STEERINGANGLE,THROTTLE,BRAKEPRESSURE,GEAR,SPEED,RAWSTEER,RAWTHROTTLE,RAWBRAKE,AUTOMATICGEAR,AERODRSPOSITION
# n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,bar,,km/h,,,,,%
188860.00000,39.38071,7966.48300,377.72000,23159.22000,2.00000,0.00000,0.00000,0.00000,0.00000,2178.91740,93.53650,1542.89846,-4.12442,142.29560,-2.02103,0.34500,100.00000,0.00000,1.00000,325.03420,0.00000,0.00000,0.00000,4.00000,0.00000
188870.00000,39.40071,7972.98300,377.74000,23161.03000,2.00000,0.00000,0.00000,0.00000,0.00000,2180.12688,93.65575,1541.38966,-4.04425,142.30020,-1.96350,0.34500,100.00000,0.00000,1.00000,325.03420,0.00000,0.00000,0.00000,4.00000,0.00000
188880.00000,39.42071,7979.48400,377.76000,23162.83000,2.00000,0.00000,0.00000,0.00000,0.00000,2181.33621,93.77154,1539.88012,-3.98932,142.31250,-1.89502,0.34500,100.00000,0.00000,1.00000,325.03420,0.00000,0.00000,0.00000,4.00000,0.00000
188890.00000,39.44071,7985.98500,377.78000,23164.63000,2.00000,0.00000,0.00000,0.00000,0.00000,2182.53654,93.88643,1538.37709,-3.93842,142.31560,-1.88800,0.34500,100.00000,0.00000,1.00000,325.03420,0.00000,0.00000,0.00000,4.00000,0.00000
188900.00000,39.46071,7992.49500,377.80000,23166.44000,2.00000,0.00000,0.00000,0.00000,0.00000,2183.72041,94.00294,1536.88638,-3.87781,142.33710,-1.88699,0.34500,100.00000,0.00000,1.00000,325.48070,0.00000,0.00000,0.00000,4.00000,0.00000
188910.00000,39.48071,7999.00400,377.82000,23168.24000,2.00000,0.00000,0.00000,0.00000,0.00000,2184.88164,94.12331,1535.41282,-3.82105,142.34570,-1.91916,0.34500,100.00000,0.00000,1.00000,325.48070,0.00000,0.00000,0.00000,4.00000,0.00000
188920.00000,39.50071,8005.51400,377.84000,23170.05000,2.00000,0.00000,0.00000,0.00000,0.00000,2186.01584,94.24392,1533.95977,-3.71219,142.35210,-1.88596,0.34500,100.00000,0.00000,1.00000,325.48070,0.00000,0.00000,0.00000,4.00000,0.00000
188930.00000,39.52071,8012.02300,377.86000,23171.85000,2.00000,0.00000,0.00000,0.00000,0.00000,2187.12110,94.36349,1532.52843,-3.58301,142.35260,-1.86292,0.34500,100.00000,0.00000,1.00000,325.48070,0.00000,0.00000,0.00000,4.00000,0.00000
188940.00000,39.54071,8018.53300,377.88000,23173.66000,2.00000,0.00000,0.00000,0.00000,0.00000,2188.19715,94.48157,1531.11897,-3.49674,142.36030,-1.89233,0.34500,100.00000,0.00000,1.00000,325.48070,0.00000,0.00000,0.00000,4.00000,0.00000
188950.00000,39.56071,8025.04800,377.90000,23175.46000,2.00000,0.00000,0.00000,0.00000,0.00000,2189.24551,94.59867,1529.73046,-3.47961,142.38400,-2.03510,0.34500,100.00000,0.00000,1.00000,325.74190,0.00000,0.00000,0.00000,4.00000,0.00000
188960.00000,39.58072,8031.56300,377.92000,23177.27000,2.00000,0.00000,0.00000,0.00000,0.00000,2190.26988,94.71362,1528.36021,-3.48673,142.39910,-2.20425,0.34500,100.00000,0.00000,1.00000,325.74190,0.00000,0.00000,0.00000,4.00000,0.00000
188970.00000,39.60072,8038.07700,377.94000,23179.08000,2.00000,0.00000,0.00000,0.00000,0.00000,2191.27694,94.82237,1527.00254,-3.38779,142.40420,-2.32819,0.34500,100.00000,0.00000,1.00000,325.74190,0.00000,0.00000,0.00000,4.00000,0.00000
188980.00000,39.62072,8044.59200,377.96000,23180.88000,2.00000,0.00000,0.00000,0.00000,0.00000,2192.27348,94.92314,1525.65238,-3.15006,142.40550,-2.34930,0.34500,100.00000,0.00000,1.00000,325.74190,0.00000,0.00000,0.00000,4.00000,0.00000
188990.00000,39.64072,8051.10700,377.98000,23182.69000,2.00000,0.00000,0.00000,0.00000,0.00000,2193.26730,95.01771,1524.30381,-2.87683,142.41740,-2.34451,0.34500,100.00000,0.00000,1.00000,325.74190,0.00000,0.00000,0.00000,4.00000,0.00000
189000.00000,39.66072,8057.62700,378.00000,23184.50000,2.00000,0.00000,0.00000,0.00000,0.00000,2194.26716,95.10741,1522.94967,-2.65045,142.42160,-2.36221,0.34500,100.00000,0.00000,1.00000,326.00510,0.00000,0.00000,0.00000,4.00000,0.00000
189010.00000,39.68072,8064.14700,378.02000,23186.31000,2.00000,0.00000,0.00000,0.00000,0.00000,2195.28002,95.19228,1521.58508,-2.47775,142.43760,-2.51740,0.34500,100.00000,0.00000,1.00000,326.00510,0.00000,0.00000,0.00000,4.00000,0.00000
189020.00000,39.70072,8070.66700,378.04000,23188.12000,2.00000,0.00000,0.00000,0.00000,0.00000,2196.31296,95.27020,1520.20439,-2.29373,142.44940,-2.64191,0.34500,100.00000,0.00000,1.00000,326.00510,0.00000,0.00000,0.00000,4.00000,0.00000
189030.00000,39.72072,8077.18800,378.06000,23189.92000,2.00000,0.00000,0.00000,0.00000,0.00000,2197.37108,95.33994,1518.80379,-2.06293,142.43780,-2.56946,0.46500,100.00000,0.00000,1.00000,326.00510,0.00000,0.00000,0.00000,4.00000,0.00000
189040.00000,39.74072,8083.70800,378.08000,23191.73000,2.00000,0.00000,0.00000,0.00000,0.00000,2198.45789,95.40273,1517.38052,-1.84338,142.44230,-2.43158,0.85500,100.00000,0.00000,1.00000,326.00510,0.00000,0.00000,0.00000,4.00000,0.00000
189050.00000,39.76072,8090.23300,378.10000,23193.54000,2.00000,0.00000,0.00000,0.00000,0.00000,2199.57397,95.46049,1515.93449,-1.69321,142.45160,-2.19193,1.27500,100.00000,0.00182,1.00000,326.27020,0.00000,0.00000,0.00000,4.00000,0.00000
189060.00000,39.78072,8096.75800,378.12000,23195.36000,2.00000,0.00000,0.00000,0.00000,0.00000,2200.72012,95.51412,1514.46398,-1.61008,142.46830,-2.11945,1.62000,100.00000,0.01616,1.00000,326.27020,0.00000,0.00000,0.00000,4.00000,0.00000
189070.00000,39.80072,8103.28400,378.14000,23197.17000,2.00000,0.00000,0.00000,0.00000,0.00000,2201.89140,95.56500,1512.97321,-1.56421,142.51670,-2.16629,1.98000,100.00000,0.03080,1.00000,326.27020,0.00000,0.00000,0.00000,4.00000,0.00000
189080.00000,39.82072,8109.80900,378.16000,23198.98000,2.00000,0.00000,0.00000,0.00000,0.00000,2203.08240,95.61239,1511.46598,-1.48566,142.57300,-2.18408,2.16000,100.00000,0.02663,1.00000,326.27020,0.00000,0.00000,0.00000,4.00000,0.00000
189090.00000,39.84072,8116.33400,378.18000,23200.79000,2.00000,0.00000,0.00000,0.00000,0.00000,2204.28632,95.65717,1509.94713,-1.36319,142.64830,-2.05780,2.25000,100.00000,0.01616,1.00000,326.27020,0.00000,0.00000,0.00000,4.00000,0.00000
189100.00000,39.86072,8122.86700,378.20000,23202.61000,2.00000,0.00000,0.00000,0.00000,0.00000,2205.49569,95.70718,1508.42177,-1.40778,142.75910,-1.95514,2.22000,100.00000,0.01170,1.00000,326.61850,0.00000,0.00000,0.00000,4.00000,0.00000
189110.00000,39.88072,8129.39900,378.22000,23204.42000,2.00000,0.00000,0.00000,0.00000,0.00000,2206.70140,95.75904,1506.89684,-1.50327,142.85610,-1.86749,1.99500,100.00000,0.00955,1.00000,326.61850,0.00000,0.00000,0.00000,4.00000,0.00000
189120.00000,39.90072,8135.93200,378.24000,23206.23000,2.00000,0.00000,0.00000,0.00000,0.00000,2207.89482,95.80743,1505.37864,-1.46960,142.93140,-1.76480,1.77000,100.00000,0.00847,1.00000,326.61850,0.00000,0.00000,0.00000,4.00000,0.00000
189130.00000,39.92072,8142.46400,378.26000,23208.05000,2.00000,0.00000,0.00000,0.00000,0.00000,2209.06938,95.85449,1503.87114,-1.40170,142.99090,-1.65442,1.75500,100.00000,0.00973,1.00000,326.61850,0.00000,0.00000,0.00000,4.00000,0.00000
189140.00000,39.94072,8148.99600,378.28000,23209.87000,2.00000,0.00000,0.00000,0.00000,0.00000,2210.21766,95.90587,1502.37992,-1.47446,143.07280,-1.66022,2.19000,99.37673,0.02025,1.00000,326.61850,0.00000,0.00000,0.00000,4.00000,0.00000
189150.00000,39.96072,8155.53500,378.30000,23211.68000,2.00000,0.00000,0.00000,0.00000,0.00000,2211.33616,95.96368,1500.90636,-1.69009,143.16300,-1.82553,3.00000,91.85720,0.05271,1.00000,326.97450,0.00000,0.00000,0.00000,4.00000,0.00000
189160.00000,39.98072,8162.07500,378.32000,23213.50000,2.00000,0.00000,0.00000,0.00000,0.00000,2212.42131,96.02581,1499.45295,-1.91098,143.27200,-2.08179,4.06500,70.18522,0.59780,1.00000,326.97450,0.00000,0.00000,0.00000,4.00000,0.00000
189170.00000,40.00072,8168.61400,378.34000,23215.31000,2.00000,0.00000,0.00000,0.00000,0.00000,2213.47153,96.08604,1498.02083,-1.81921,143.37650,-2.12048,5.19000,0.00000,4.49168,1.00000,326.97450,0.00000,0.00000,0.00000,4.00000,0.00000
189180.00000,40.02073,8175.15400,378.36000,23217.13000,2.00000,0.00000,0.00000,0.00000,0.00000,2214.48879,96.14558,1496.60783,-1.64478,143.51660,-2.18375,6.21000,0.00000,10.37953,1.00000,326.97450,0.00000,0.00000,0.00000,4.00000,0.00000
189190.00000,40.04073,8181.69300,378.38000,23218.93000,2.00000,0.00000,0.00000,0.00000,0.00000,2215.47591,96.20384,1495.21190,-1.49078,143.71780,-2.26862,7.36500,0.00000,10.74332,1.00000,326.97450,0.00000,0.00000,0.00000,4.00000,0.00000
189200.00000,40.06073,8188.18300,378.40000,23220.74000,2.00000,0.00000,0.00000,0.00000,0.00000,2216.43914,96.26075,1493.82749,-1.40851,143.96740,-2.25629,8.52000,0.00000,8.04609,1.00000,324.45270,0.00000,0.00000,0.00000,4.00000,0.00000
189210.00000,40.08073,8194.67200,378.42000,23222.54000,2.00000,0.00000,0.00000,0.00000,0.00000,2217.38570,96.31815,1492.44832,-1.44330,144.29810,-2.13483,9.64500,0.00000,4.16799,1.00000,324.45270,0.00000,0.00000,0.00000,4.00000,0.00000
189220.00000,40.10073,8201.16000,378.44000,23224.33000,2.00000,0.00000,0.00000,0.00000,0.00000,2218.32239,96.37775,1491.06819,-1.59128,144.70320,-2.08814,10.54500,25.83780,1.18405,1.00000,324.45270,0.00000,0.00000,0.00000,4.00000,0.00000
189230.00000,40.12073,8207.65000,378.46000,23226.13000,2.00000,0.00000,0.00000,0.00000,0.00000,2219.25760,96.43828,1489.67847,-1.74860,145.11400,-2.03629,11.43000,31.27361,0.27225,1.00000,324.45270,0.00000,0.00000,0.00000,4.00000,0.00000
189240.00000,40.14073,8214.13900,378.48000,23227.92000,2.00000,0.00000,0.00000,0.00000,0.00000,2220.19776,96.49916,1488.27334,-1.83530,145.51780,-2.16962,12.76500,35.56826,0.09742,1.00000,324.45270,0.00000,0.00000,0.00000,4.00000,0.00000
189250.00000,40.16073,8220.58000,378.50000,23229.71000,2.00000,0.00000,0.00000,0.00000,0.00000,2221.14746,96.56042,1486.84930,-1.83225,145.93790,-2.36411,14.40000,35.73128,0.05761,1.00000,322.03630,0.00000,0.00000,0.00000,4.00000,0.00000
189260.00000,40.18073,8227.02100,378.52000,23231.50000,2.00000,0.00000,0.00000,0.00000,0.00000,2222.11236,96.62249,1485.40042,-1.81812,146.39280,-2.25311,16.44000,34.03894,0.03283,1.00000,322.03630,0.00000,0.00000,0.00000,4.00000,0.00000
189270.00000,40.20073,8233.46200,378.54000,23233.28000,2.00000,0.00000,0.00000,0.00000,0.00000,2223.09430,96.68328,1483.92533,-1.72647,146.88340,-2.35156,18.45000,31.52231,0.01971,1.00000,322.03630,0.00000,0.00000,0.00000,4.00000,0.00000
189280.00000,40.22073,8239.90200,378.56000,23235.06000,2.00000,0.00000,0.00000,0.00000,0.00000,2224.09335,96.74233,1482.42394,-1.62430,147.41020,-2.21768,20.29500,30.33737,0.00713,1.00000,322.03630,0.00000,0.00000,0.00000,4.00000,0.00000
189290.00000,40.24073,8246.34300,378.58000,23236.84000,2.00000,0.00000,0.00000,0.00000,0.00000,2225.10807,96.80022,1480.89724,-1.55747,147.98650,-2.04871,22.20000,30.28624,0.00081,1.00000,322.03630,0.00000,0.00000,0.00000,4.00000,0.00000
189300.00000,40.26073,8252.74400,378.60000,23238.62000,2.00000,0.00000,0.00000,0.00000,0.00000,2226.13558,96.85695,1479.34775,-1.53348,148.62030,-1.97211,23.89500,30.54222,0.00004,1.00000,320.04740,0.00000,0.00000,0.00000,4.00000,0.00000
189310.00000,40.28073,8259.14500,378.62000,23240.40000,2.00000,0.00000,0.00000,0.00000,0.00000,2227.17013,96.91503,1477.78046,-1.59390,149.29190,-1.92633,25.42500,31.51193,0.00000,1.00000,320.04740,0.00000,0.00000,0.00000,4.00000,0.00000
189320.00000,40.30073,8265.54600,378.64000,23242.17000,2.00000,0.00000,0.00000,0.00000,0.00000,2228.20502,96.97365,1476.20013,-1.68063,149.97680,-1.92276,26.55000,32.79789,0.00000,1.00000,320.04740,0.00000,0.00000,0.00000,4.00000,0.00000
189330.00000,40.32073,8271.94700,378.66000,23243.95000,2.00000,0.00000,0.00000,0.00000,0.00000,2229.23166,97.03255,1474.61309,-1.67722,150.63830,-2.25082,27.63000,33.78296,0.00000,1.00000,320.04740,0.00000,0.00000,0.00000,4.00000,0.00000
189340.00000,40.34073,8278.34800,378.68000,23245.71000,2.00000,0.00000,0.00000,0.00000,0.00000,2230.24261,97.09303,1473.02296,-1.69763,151.31330,-2.18897,28.83000,35.13492,0.00000,1.00000,320.04740,0.00000,0.00000,0.00000,4.00000,0.00000
189350.00000,40.36073,8284.70100,378.70000,23247.48000,2.00000,0.00000,0.00000,0.00000,0.00000,2231.22843,97.15537,1471.43619,-1.68597,151.99170,-2.35782,29.95500,37.10059,0.00000,1.00000,317.65710,0.00000,0.00000,0.00000,4.00000,0.00000
189360.00000,40.38073,8291.05500,378.72000,23249.24000,2.00000,0.00000,0.00000,0.00000,0.00000,2232.18250,97.21996,1469.85510,-1.72806,152.68680,-2.21130,31.15500,41.69132,0.00000,1.00000,317.65710,0.00000,0.00000,0.00000,4.00000,0.00000
189370.00000,40.40073,8297.40700,378.74000,23251.01000,2.00000,0.00000,0.00000,0.00000,0.00000,2233.09909,97.28535,1468.28247,-1.73996,153.36150,-2.38321,32.40000,47.10580,0.00000,1.00000,317.65710,0.00000,0.00000,0.00000,4.00000,0.00000
189380.00000,40.42073,8303.76100,378.76000,23252.76000,2.00000,0.00000,0.00000,0.00000,0.00000,2233.97303,97.34917,1466.72228,-1.74078,153.96680,-2.33453,33.52500,49.73873,0.00000,1.00000,317.65710,0.00000,0.00000,0.00000,4.00000,0.00000
189390.00000,40.44073,8310.11300,378.78000,23254.52000,2.00000,0.00000,0.00000,0.00000,0.00000,2234.80310,97.40883,1465.17408,-1.66705,154.46100,-2.22617,34.72500,51.37403,0.00000,1.00000,317.65710,0.00000,0.00000,0.00000,4.00000,0.00000
189400.00000,40.46074,8316.42600,378.80000,23256.27000,2.00000,0.00000,0.00000,0.00000,0.00000,2235.58968,97.46558,1463.63721,-1.59500,154.91340,-2.11990,35.82000,52.27436,0.00000,1.00000,315.57390,0.00000,0.00000,0.00000,4.00000,0.00000
189410.00000,40.48074,8322.73600,378.82000,23258.03000,2.00000,0.00000,0.00000,0.00000,0.00000,2236.33502,97.51764,1462.11071,-1.49463,155.25370,-2.07575,36.63000,53.19317,0.00000,1.00000,315.57390,0.00000,0.00000,0.00000,4.00000,0.00000
189420.00000,40.50074,8329.04800,378.84000,23259.78000,2.00000,0.00000,0.00000,0.00000,0.00000,2237.04365,97.56490,1460.59237,-1.36261,155.50990,-2.07095,37.14000,55.11269,0.00000,1.00000,315.57390,0.00000,0.00000,0.00000,4.00000,0.00000
189430.00000,40.52074,8335.35900,378.86000,23261.53000,2.00000,0.00000,0.00000,0.00000,0.00000,2237.72231,97.60667,1459.07850,-1.19882,155.70820,-2.18161,37.36500,59.26425,0.00000,1.00000,315.57390,0.00000,0.00000,0.00000,4.00000,0.00000
189440.00000,40.54074,8341.67100,378.88000,23263.28000,2.00000,0.00000,0.00000,0.00000,0.00000,2238.37849,97.64314,1457.56563,-1.02850,155.86440,-2.24963,37.47000,65.04623,0.00000,1.00000,315.57390,0.00000,0.00000,0.00000,4.00000,0.00000
189450.00000,40.56074,8347.95900,378.90000,23265.02000,2.00000,0.00000,0.00000,0.00000,0.00000,2239.01904,97.67647,1456.04999,-0.91507,156.07220,-2.29938,37.33500,69.75138,0.00000,1.00000,314.39160,0.00000,0.00000,0.00000,4.00000,0.00000
189460.00000,40.58074,8354.24600,378.92000,23266.77000,2.00000,0.00000,0.00000,0.00000,0.00000,2239.65131,97.70856,1454.52640,-0.88794,156.36190,-2.46408,36.99000,73.47809,0.00000,1.00000,314.39160,0.00000,0.00000,0.00000,4.00000,0.00000
189470.00000,40.60074,8360.53400,378.94000,23268.52000,2.00000,0.00000,0.00000,0.00000,0.00000,2240.28264,97.73962,1452.98963,-0.89969,156.72290,-2.66855,36.42000,77.20444,0.00000,1.00000,314.39160,0.00000,0.00000,0.00000,4.00000,0.00000
189480.00000,40.62074,8366.82100,378.96000,23270.26000,2.00000,0.00000,0.00000,0.00000,0.00000,2240.91898,97.77081,1451.43671,-0.93433,157.15140,-2.78507,35.98500,82.37881,0.00000,1.00000,314.39160,0.00000,0.00000,0.00000,4.00000,0.00000
189490.00000,40.64074,8373.10900,378.98000,23272.00000,2.00000,0.00000,0.00000,0.00000,0.00000,2241.56502,97.80101,1449.86569,-0.91809,157.63560,-3.05475,35.98500,89.25200,0.00000,1.00000,314.39160,0.00000,0.00000,0.00000,4.00000,0.00000
189500.00000,40.66074,8379.38500,379.00000,23273.75000,2.00000,0.00000,0.00000,0.00000,0.00000,2242.22446,97.82891,1448.27405,-0.79056,158.11600,-3.25449,36.31500,96.44016,0.00000,1.00000,313.76540,0.00000,0.00000,0.00000,4.00000,0.00000
189510.00000,40.68074,8385.66000,379.02000,23275.49000,2.00000,0.00000,0.00000,0.00000,0.00000,2242.89907,97.85774,1446.66093,-0.71707,158.68790,-3.38348,37.06500,100.00000,0.00000,1.00000,313.76540,0.00000,0.00000,0.00000,4.00000,0.00000
189520.00000,40.70074,8391.93600,379.04000,23277.23000,2.00000,0.00000,0.00000,0.00000,0.00000,2243.58862,97.88823,1445.02774,-0.73206,159.33910,-3.55606,37.83000,100.00000,0.00000,1.00000,313.76540,0.00000,0.00000,0.00000,4.00000,0.00000
189530.00000,40.72074,8398.21100,379.06000,23278.98000,2.00000,0.00000,0.00000,0.00000,0.00000,2244.29076,97.92111,1443.37660,-0.82968,160.03330,-3.71252,38.37000,100.00000,0.00000,1.00000,313.76540,0.00000,0.00000,0.00000,4.00000,0.00000
189540.00000,40.74074,8404.48500,379.08000,23280.72000,2.00000,0.00000,0.00000,0.00000,0.00000,2245.00096,97.95612,1441.71054,-0.93063,160.73500,-3.99143,38.65500,100.00000,0.00000,1.00000,313.76540,0.00000,0.00000,0.00000,4.00000,0.00000
189550.00000,40.76074,8410.75300,379.10000,23282.46000,2.00000,0.00000,0.00000,0.00000,0.00000,2245.71252,97.99282,1440.03370,-0.95145,161.45900,-4.27661,38.71500,100.00000,0.00000,1.00000,313.37810,0.00000,0.00000,0.00000,4.00000,0.00000
189560.00000,40.78074,8417.02100,379.12000,23284.20000,2.00000,0.00000,0.00000,0.00000,0.00000,2246.41788,98.03234,1438.34914,-0.95001,162.19510,-4.33551,38.62500,100.00000,0.00000,1.00000,313.37810,0.00000,0.00000,0.00000,4.00000,0.00000
189570.00000,40.80074,8423.28700,379.14000,23285.94000,2.00000,0.00000,0.00000,0.00000,0.00000,2247.10820,98.07509,1436.66065,-0.93146,162.98120,-4.22025,38.53500,100.00000,0.00000,1.00000,313.37810,0.00000,0.00000,0.00000,4.00000,0.00000
189580.00000,40.82074,8429.55500,379.16000,23287.68000,2.00000,0.00000,0.00000,0.00000,0.00000,2247.77469,98.12514,1434.97084,-1.07819,163.80690,-4.13953,38.53500,100.00000,0.00000,1.00000,313.37810,0.00000,0.00000,0.00000,4.00000,0.00000
189590.00000,40.84074,8435.82200,379.18000,23289.42000,2.00000,0.00000,0.00000,0.00000,0.00000,2248.40866,98.17855,1433.28209,-1.24167,164.64530,-4.12900,38.53500,100.00000,0.00000,1.00000,313.37810,0.00000,0.00000,0.00000,4.00000,0.00000
189600.00000,40.86074,8442.07300,379.20000,23291.16000,2.00000,0.00000,0.00000,0.00000,0.00000,2249.00170,98.23560,1431.59797,-1.35513,165.47400,-4.41025,38.49000,100.00000,0.00000,1.00000,312.53860,0.00000,0.00000,0.00000,4.00000,0.00000
189610.00000,40.88074,8448.32400,379.22000,23292.90000,2.00000,0.00000,0.00000,0.00000,0.00000,2249.54820,98.30112,1429.91744,-1.59848,166.32000,-4.35791,38.16000,100.00000,0.00000,1.00000,312.53860,0.00000,0.00000,0.00000,4.00000,0.00000
189620.00000,40.90075,8454.57500,379.24000,23294.63000,2.00000,0.00000,0.00000,0.00000,0.00000,2250.04245,98.36648,1428.24466,-1.61191,167.12690,-4.45975,37.41000,100.00000,0.00000,1.00000,312.53860,0.00000,0.00000,0.00000,4.00000,0.00000
189630.00000,40.92075,8460.82600,379.26000,23296.37000,2.00000,0.00000,0.00000,0.00000,0.00000,2250.48312,98.44265,1426.57594,-1.80435,167.98110,-4.25278,36.22500,100.00000,0.00000,1.00000,312.53860,0.00000,0.00000,0.00000,4.00000,0.00000
189640.00000,40.94075,8467.07600,379.28000,23298.10000,2.00000,0.00000,0.00000,0.00000,0.00000,2250.86992,98.52412,1424.91100,-2.01447,168.81680,-4.17145,34.66500,100.00000,0.00000,1.00000,312.53860,0.00000,0.00000,0.00000,4.00000,0.00000
189650.00000,40.96075,8473.30400,379.30000,23299.83000,2.00000,0.00000,0.00000,0.00000,0.00000,2251.20506,98.60875,1423.24861,-2.17059,169.62520,-4.14725,32.65500,100.00000,0.00000,1.00000,311.36140,0.00000,0.00000,0.00000,4.00000,0.00000
189660.00000,40.98075,8479.53100,379.32000,23301.56000,2.00000,0.00000,0.00000,0.00000,0.00000,2251.49326,98.69471,1421.58755,-2.26202,170.37810,-4.09872,30.06000,100.00000,0.00000,1.00000,311.36140,0.00000,0.00000,0.00000,4.00000,0.00000
189670.00000,41.00075,8485.75800,379.34000,23303.29000,2.00000,0.00000,0.00000,0.00000,0.00000,2251.74368,98.78142,1419.92363,-2.26611,171.08030,-4.06982,26.55000,100.00000,0.00000,1.00000,311.36140,0.00000,0.00000,0.00000,4.00000,0.00000
189680.00000,41.02075,8491.98400,379.36000,23305.02000,2.00000,0.00000,0.00000,0.00000,0.00000,2251.96658,98.87036,1418.25831,-2.33521,171.75890,-3.83353,22.17000,100.00000,0.00000,1.00000,311.36140,0.00000,0.00000,0.00000,4.00000,0.00000
189690.00000,41.04075,8498.21200,379.38000,23306.75000,2.00000,0.00000,0.00000,0.00000,0.00000,2252.17368,98.95773,1416.58857,-2.36667,172.30520,-3.53046,17.91000,100.00000,0.00000,1.00000,311.36140,0.00000,0.00000,0.00000,4.00000,0.00000
189700.00000,41.06075,8504.42400,379.40000,23308.47000,2.00000,0.00000,0.00000,0.00000,0.00000,2252.37580,99.04012,1414.91620,-2.30075,172.66530,-3.28299,13.78500,100.00000,0.00000,1.00000,310.61780,0.00000,0.00000,0.00000,4.00000,0.00000
189710.00000,41.08075,8510.63700,379.42000,23310.20000,2.00000,0.00000,0.00000,0.00000,0.00000,2252.58232,99.11745,1413.23652,-2.18750,172.87390,-3.09692,10.83000,100.00000,0.00000,1.00000,310.61780,0.00000,0.00000,0.00000,4.00000,0.00000
189720.00000,41.10075,8516.84900,379.44000,23311.93000,2.00000,0.00000,0.00000,0.00000,0.00000,2252.80055,99.19054,1411.55056,-2.10095,172.98190,-2.86115,9.99000,100.00000,0.00000,1.00000,310.61780,0.00000,0.00000,0.00000,4.00000,0.00000
189730.00000,41.12075,8523.06200,379.46000,23313.65000,2.00000,0.00000,0.00000,0.00000,0.00000,2253.03693,99.26132,1409.85509,-2.08853,173.04090,-2.65158,10.90500,100.00000,0.00000,1.00000,310.61780,0.00000,0.00000,0.00000,4.00000,0.00000
189740.00000,41.14075,8529.27300,379.48000,23315.38000,2.00000,0.00000,0.00000,0.00000,0.00000,2253.29496,99.32992,1408.15270,-2.11722,173.09740,-2.46317,13.45500,100.00000,0.00000,1.00000,310.61780,0.00000,0.00000,0.00000,4.00000,0.00000
189750.00000,41.16075,8535.49700,379.50000,23317.11000,2.00000,0.00000,0.00000,0.00000,0.00000,2253.57556,99.39438,1406.44119,-2.08597,173.08290,-2.26083,16.69500,100.00000,0.00000,1.00000,311.15630,0.00000,0.00000,0.00000,4.00000,0.00000
189760.00000,41.18075,8541.72000,379.52000,23318.84000,2.00000,0.00000,0.00000,0.00000,0.00000,2253.87653,99.45459,1404.72314,-1.94888,173.03940,-2.26669,19.78500,100.00000,0.00000,1.00000,311.15630,0.00000,0.00000,0.00000,4.00000,0.00000
189770.00000,41.20075,8547.94300,379.54000,23320.57000,2.00000,0.00000,0.00000,0.00000,0.00000,2254.19381,99.51203,1402.99899,-1.80396,173.08370,-2.19544,22.35000,100.00000,0.00000,1.00000,311.15630,0.00000,0.00000,0.00000,4.00000,0.00000
189780.00000,41.22075,8554.16600,379.56000,23322.29000,2.00000,0.00000,0.00000,0.00000,0.00000,2254.52198,99.56888,1401.26892,-1.71951,173.29790,-2.24197,23.70000,100.00000,0.00000,1.00000,311.15630,0.00000,0.00000,0.00000,4.00000,0.00000
189790.00000,41.24075,8560.38900,379.58000,23324.03000,2.00000,0.00000,0.00000,0.00000,0.00000,2254.85514,99.62431,1399.53646,-1.67780,173.64340,-2.21878,24.25500,100.00000,0.00000,1.00000,311.15630,0.00000,0.00000,0.00000,4.00000,0.00000
189800.00000,41.26075,8566.62000,379.60000,23325.75000,2.00000,0.00000,0.00000,0.00000,0.00000,2255.18669,99.67648,1397.80362,-1.60428,174.07640,-2.17697,24.36000,100.00000,0.00000,1.00000,311.54900,0.00000,0.00000,0.00000,4.00000,0.00000
189810.00000,41.28075,8572.85200,379.62000,23327.48000,2.00000,0.00000,0.00000,0.00000,0.00000,2255.50934,99.72365,1396.07031,-1.46344,174.50680,-2.00388,24.15000,100.00000,0.00000,1.00000,311.54900,0.00000,0.00000,0.00000,4.00000,0.00000
189820.00000,41.30075,8579.08200,379.64000,23329.21000,2.00000,0.00000,0.00000,0.00000,0.00000,2255.81437,99.76760,1394.33737,-1.31632,174.98330,-1.85333,23.76000,100.00000,0.00000,1.00000,311.54900,0.00000,0.00000,0.00000,4.00000,0.00000
189830.00000,41.32076,8585.31300,379.66000,23330.95000,2.00000,0.00000,0.00000,0.00000,0.00000,2256.09317,99.81059,1392.60566,-1.24551,175.53130,-1.73309,23.10000,100.00000,0.00000,1.00000,311.54900,0.00000,0.00000,0.00000,4.00000,0.00000
189840.00000,41.34076,8591.54400,379.68000,23332.68000,2.00000,0.00000,0.00000,0.00000,0.00000,2256.33805,99.85216,1390.87646,-1.21753,176.09400,-1.68073,22.15500,100.00000,0.00000,1.00000,311.54900,0.00000,0.00000,0.00000,4.00000,0.00000
189850.00000,41.36076,8597.77800,379.70000,23334.41000,2.00000,0.00000,0.00000,0.00000,0.00000,2256.54294,99.88834,1389.15061,-1.10617,176.58600,-1.64206,21.13500,100.00000,0.00000,1.00000,311.68330,0.00000,0.00000,0.00000,4.00000,0.00000
