FileName,LapTime
../GeneticAssets/GEN29/gen29asset1.asset,300.7539
../GeneticAssets/GEN29/gen29asset2.asset,999.11
../GeneticAssets/GEN29/gen29asset3.asset,301.2891
../GeneticAssets/GEN29/gen29asset4.asset,301.7266
../GeneticAssets/GEN29/gen29asset5.asset,303.2305
