FileName,LapTime
../GeneticAssets/GEN12/gen12asset1.asset,300.9844
../GeneticAssets/GEN12/gen12asset2.asset,999.11
../GeneticAssets/GEN12/gen12asset3.asset,314.6699
../GeneticAssets/GEN12/gen12asset4.asset,300.9863
../GeneticAssets/GEN12/gen12asset5.asset,319.6328
