FileName,LapTime
../GeneticAssets/GEN21/gen21asset1.asset,300.7578
../GeneticAssets/GEN21/gen21asset2.asset,325.4336
../GeneticAssets/GEN21/gen21asset3.asset,316.9512
../GeneticAssets/GEN21/gen21asset4.asset,300.9082
../GeneticAssets/GEN21/gen21asset5.asset,999.11
