FileName,LapTime
../GeneticAssets/GEN19/gen19asset1.asset,300.8828
../GeneticAssets/GEN19/gen19asset2.asset,300.7578
../GeneticAssets/GEN19/gen19asset3.asset,318.9766
../GeneticAssets/GEN19/gen19asset4.asset,321.1035
../GeneticAssets/GEN19/gen19asset5.asset,302.0488
