FileName,LapTime
../GeneticAssets/GEN24/gen24asset1.asset,300.7539
../GeneticAssets/GEN24/gen24asset2.asset,313.5859
../GeneticAssets/GEN24/gen24asset3.asset,323.957
../GeneticAssets/GEN24/gen24asset4.asset,320.1445
../GeneticAssets/GEN24/gen24asset5.asset,999.11
