FileName,LapTime
../GeneticAssets/GEN28/gen28asset1.asset,300.7578
../GeneticAssets/GEN28/gen28asset2.asset,999.11
../GeneticAssets/GEN28/gen28asset3.asset,301.4141
../GeneticAssets/GEN28/gen28asset4.asset,324.6055
../GeneticAssets/GEN28/gen28asset5.asset,300.7734
