FileName,LapTime
../GeneticAssets/GEN20/gen20asset1.asset,300.7578
../GeneticAssets/GEN20/gen20asset2.asset,314.0371
../GeneticAssets/GEN20/gen20asset3.asset,326.1641
../GeneticAssets/GEN20/gen20asset4.asset,999.11
../GeneticAssets/GEN20/gen20asset5.asset,999.11
