FileName,LapTime
../GeneticAssets/GEN25/gen25asset1.asset,300.7578
../GeneticAssets/GEN25/gen25asset2.asset,318.4961
../GeneticAssets/GEN25/gen25asset3.asset,302.8672
../GeneticAssets/GEN25/gen25asset4.asset,320.2539
../GeneticAssets/GEN25/gen25asset5.asset,303.0469
