FileName,LapTime
../GeneticAssets/GEN23/gen23asset1.asset,300.7578
../GeneticAssets/GEN23/gen23asset2.asset,320.8984
../GeneticAssets/GEN23/gen23asset3.asset,999.11
../GeneticAssets/GEN23/gen23asset4.asset,313.8398
../GeneticAssets/GEN23/gen23asset5.asset,322.9727
