FileName,LapTime
../GeneticAssets/GEN2/gen2asset1.asset,302.2134
../GeneticAssets/GEN2/gen2asset2.asset,302.6708
../GeneticAssets/GEN2/gen2asset3.asset,327.9587
../GeneticAssets/GEN2/gen2asset4.asset,303.1838
../GeneticAssets/GEN2/gen2asset5.asset,304.5422
