FileName,LapTime
../GeneticAssets/GEN5/gen5asset1.asset,302.2134
../GeneticAssets/GEN5/gen5asset2.asset,318.752
../GeneticAssets/GEN5/gen5asset3.asset,303.3047
../GeneticAssets/GEN5/gen5asset4.asset,302.6265
../GeneticAssets/GEN5/gen5asset5.asset,302.1177
