FileName,LapTime
../GeneticAssets/GEN3/gen3asset1.asset,302.2134
../GeneticAssets/GEN3/gen3asset2.asset,317.2905
../GeneticAssets/GEN3/gen3asset3.asset,303.4758
../GeneticAssets/GEN3/gen3asset4.asset,318.8931
../GeneticAssets/GEN3/gen3asset5.asset,324.5659
