FileName,LapTime
../GeneticAssets/GEN26/gen26asset1.asset,300.7539
../GeneticAssets/GEN26/gen26asset2.asset,325.7461
../GeneticAssets/GEN26/gen26asset3.asset,318.0625
../GeneticAssets/GEN26/gen26asset4.asset,301.0781
../GeneticAssets/GEN26/gen26asset5.asset,324.6367
