FileName,LapTime
../GeneticAssets/GEN6/gen6asset1.asset,302.1182
../GeneticAssets/GEN6/gen6asset2.asset,324.1719
../GeneticAssets/GEN6/gen6asset3.asset,328.126
../GeneticAssets/GEN6/gen6asset4.asset,306.3936
../GeneticAssets/GEN6/gen6asset5.asset,303.1748
