FileName,LapTime
../GeneticAssets/GEN7/gen7asset1.asset,302.1182
../GeneticAssets/GEN7/gen7asset2.asset,323.2949
../GeneticAssets/GEN7/gen7asset3.asset,303.8584
../GeneticAssets/GEN7/gen7asset4.asset,302.8672
../GeneticAssets/GEN7/gen7asset5.asset,301.8486
