FileName,LapTime
../GeneticAssets/GEN22/gen22asset1.asset,300.7578
../GeneticAssets/GEN22/gen22asset2.asset,317.5117
../GeneticAssets/GEN22/gen22asset3.asset,314.3359
../GeneticAssets/GEN22/gen22asset4.asset,999.11
../GeneticAssets/GEN22/gen22asset5.asset,301.7422
