FileName,LapTime
../GeneticAssets/GEN16/gen16asset1.asset,300.8809
../GeneticAssets/GEN16/gen16asset2.asset,999.11
../GeneticAssets/GEN16/gen16asset3.asset,324.9766
../GeneticAssets/GEN16/gen16asset4.asset,311.0703
../GeneticAssets/GEN16/gen16asset5.asset,318.4805
