FileName,LapTime
../GeneticAssets/GEN1/gen1asset1.asset,306.4786
../GeneticAssets/GEN1/gen1asset2.asset,302.3842
../GeneticAssets/GEN1/gen1asset3.asset,323.9495
../GeneticAssets/GEN1/gen1asset4.asset,302.2134
../GeneticAssets/GEN1/gen1asset5.asset,323.7859
