-2261.001220703125,100.31568145751953,1338.92138671875
-2261.001220703125,100.31568145751953,1338.92138671875
-2261.001220703125,100.31568145751953,1338.92138671875
-2260.970703125,100.30339050292969,1341.514404296875
-2260.970703125,100.30339050292969,1341.514404296875
-2260.85986328125,100.33737182617188,1334.235595703125
-2260.85986328125,100.33737182617188,1334.235595703125
-2260.85986328125,100.33737182617188,1334.235595703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.732666015625,100.29447937011719,1347.63720703125
-2260.70751953125,100.35124969482422,1331.828857421875
-2260.70751953125,100.35124969482422,1331.828857421875
-2260.70751953125,100.35124969482422,1331.828857421875
-2260.70751953125,100.35124969482422,1331.828857421875
-2260.47412109375,100.26078796386719,1353.160400390625
-2260.47412109375,100.26078796386719,1353.160400390625
-2260.47412109375,100.26078796386719,1353.160400390625
-2260.394775390625,100.36386108398438,1328.522216796875
-2260.394775390625,100.36386108398438,1328.522216796875
-2260.3876953125,100.27315521240234,1354.723388671875
-2260.3876953125,100.27315521240234,1354.723388671875
-2260.3876953125,100.27315521240234,1354.723388671875
-2260.3876953125,100.27315521240234,1354.723388671875
-2260.3876953125,100.27315521240234,1354.723388671875
-2260.326416015625,100.2705078125,1355.692626953125
-2260.326416015625,100.2705078125,1355.692626953125
-2260.326416015625,100.2705078125,1355.692626953125
-2260.218017578125,100.265625,1355.6864013671875
-2260.218017578125,100.265625,1355.6864013671875
-2260.218017578125,100.265625,1355.6864013671875
-2260.218017578125,100.265625,1355.6864013671875
-2260.0751953125,100.25968933105469,1359.65625
-2260.0751953125,100.25968933105469,1359.65625
-2260.0751953125,100.25968933105469,1359.65625
-2259.90283203125,100.3736572265625,1324.639404296875
-2259.90283203125,100.3736572265625,1324.639404296875
-2259.90283203125,100.3736572265625,1324.639404296875
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.8525390625,100.2366714477539,1352.899658203125
-2259.775390625,100.25304412841797,1364.90185546875
-2259.775390625,100.25304412841797,1364.90185546875
-2259.775390625,100.25304412841797,1364.90185546875
-2259.775390625,100.25304412841797,1364.90185546875
-2259.767822265625,100.22900390625,1351.43603515625
-2259.767822265625,100.22900390625,1351.43603515625
-2259.767822265625,100.22900390625,1351.43603515625
-2259.767822265625,100.22900390625,1351.43603515625
-2259.70751953125,100.37625122070312,1323.347412109375
-2259.70751953125,100.37625122070312,1323.347412109375
-2259.70751953125,100.37625122070312,1323.347412109375
-2259.684814453125,100.24199676513672,1358.70947265625
-2259.684814453125,100.24199676513672,1358.70947265625
-2259.684814453125,100.24199676513672,1358.70947265625
-2259.684814453125,100.24199676513672,1358.70947265625
-2259.684814453125,100.24199676513672,1358.70947265625
