0.00115,532.09541,2342.85711,-0.00611,5.59886,-1.00000
0.00119,532.69272,2342.36748,-0.00584,5.59424,-1.00000
0.00122,533.28962,2341.87366,-0.00557,5.58982,-1.00000
0.00126,533.88655,2341.37546,-0.00530,5.58560,-1.00000
0.00130,534.48402,2340.87260,-0.00503,5.58156,-1.00000
0.00134,535.08132,2340.36585,-0.00476,5.57772,-1.00000
0.00137,535.67918,2339.85477,-0.00449,5.57408,-1.00000
0.00141,536.27711,2339.33996,-0.00422,5.57065,-1.00000
0.00145,536.87560,2338.82119,-0.00394,5.56742,-1.00000
0.00149,537.47467,2338.29862,-0.00367,5.56439,-1.00000
0.00153,538.07409,2337.77266,-0.00339,5.56158,-1.00000
0.00157,538.67465,2337.24281,-0.00311,5.55897,-1.00000
0.00161,539.27604,2336.70954,-0.00284,5.55658,-1.00000
0.00164,539.87772,2336.17357,-0.00256,5.55441,-1.00000
0.00168,540.48098,2335.63391,-0.00250,5.55236,-1.00000
0.00172,541.08514,2335.09124,-0.00244,5.55036,-1.00000
0.00176,541.68994,2334.54583,-0.00238,5.54839,-1.00000
0.00180,542.29623,2333.99693,-0.00232,5.54647,-1.00000
0.00184,542.90295,2333.44554,-0.00226,5.54460,-1.00000
0.00188,543.51075,2332.89111,-0.00220,5.54276,-1.00000
0.00192,544.11965,2332.33366,-0.00214,5.54097,-1.00000
0.00196,544.72937,2331.77347,-0.00208,5.53923,-1.00000
0.00200,545.34032,2331.21020,-0.00202,5.53753,-1.00000
0.00204,545.95203,2330.64433,-0.00195,5.53587,-1.00000
0.00208,546.56474,2330.07567,-0.00189,5.53426,-1.00000
0.00212,547.17820,2329.50452,-0.00183,5.53270,-1.00000
0.00216,547.79291,2328.93043,-0.00177,5.53119,-1.00000
0.00220,548.40895,2328.35336,-0.00171,5.52972,-1.00000
0.00225,549.02564,2327.77403,-0.00165,5.52830,-1.00000
0.00229,549.64377,2327.19169,-0.00166,5.52690,-1.00000
0.00233,550.26237,2326.60727,-0.00168,5.52547,-1.00000
0.00237,550.88255,2326.01967,-0.00170,5.52403,-1.00000
0.00241,551.50329,2325.42982,-0.00171,5.52257,-1.00000
0.00245,552.12519,2324.83714,-0.00173,5.52109,-1.00000
0.00249,552.74827,2324.24155,-0.00175,5.51959,-1.00000
0.00254,553.37166,2323.64387,-0.00176,5.51808,-1.00000
0.00258,553.99649,2323.04297,-0.00178,5.51654,-1.00000
0.00262,554.62185,2322.43970,-0.00180,5.51499,-1.00000
0.00266,555.24818,2321.83360,-0.00182,5.51341,-1.00000
0.00270,555.87515,2321.22495,-0.00183,5.51182,-1.00000
0.00275,556.50254,2320.61393,-0.00185,5.51020,-1.00000
0.00279,557.13065,2320.00024,-0.00187,5.50857,-1.00000
0.00283,557.75910,2319.38418,-0.00188,5.50692,-1.00000
0.00287,558.38877,2318.76487,-0.00190,5.50525,-1.00000
0.00292,559.01926,2318.14268,-0.00192,5.50356,-1.00000
0.00296,559.65008,2317.51802,-0.00194,5.50184,-1.00000
0.00300,560.28153,2316.89059,-0.00195,5.50011,-1.00000
0.00305,560.91398,2316.25997,-0.00197,5.49836,-1.00000
0.00309,561.54657,2315.62699,-0.00199,5.49659,-1.00000
0.00313,562.17937,2314.99153,-0.00201,5.49479,-1.00000
0.00318,562.81323,2314.35271,-0.00203,5.49298,-1.00000
0.00322,563.44731,2313.71133,-0.00204,5.49114,-1.00000
0.00326,564.08180,2313.06715,-0.00206,5.48929,-1.00000
0.00331,564.71643,2312.42043,-0.00208,5.48741,-1.00000
0.00335,565.35154,2311.77078,-0.00210,5.48551,-1.00000
0.00339,565.98674,2311.11854,-0.00212,5.48360,-1.00000
0.00344,566.62298,2310.46271,-0.00213,5.48166,-1.00000
0.00348,567.25878,2309.80478,-0.00215,5.47970,-1.00000
0.00353,567.89492,2309.14389,-0.00217,5.47771,-1.00000
0.00357,568.53134,2308.48006,-0.00218,5.47572,-1.00000
0.00362,569.16811,2307.81320,-0.00219,5.47370,-1.00000
0.00366,569.80518,2307.14332,-0.00219,5.47168,-1.00000
0.00371,570.44217,2306.47080,-0.00220,5.46964,-1.00000
0.00375,571.07964,2305.79502,-0.00221,5.46760,-1.00000
0.00380,571.71668,2305.11691,-0.00222,5.46554,-1.00000
0.00384,572.35376,2304.43595,-0.00223,5.46346,-1.00000
0.00389,572.99108,2303.75187,-0.00223,5.46138,-1.00000
0.00393,573.62803,2303.06533,-0.00224,5.45928,-1.00000
0.00398,574.26583,2302.37496,-0.00225,5.45717,-1.00000
0.00402,574.90303,2301.68230,-0.00226,5.45505,-1.00000
0.00407,575.54012,2300.98681,-0.00227,5.45292,-1.00000
0.00411,576.17703,2300.28851,-0.00228,5.45077,-1.00000
0.00416,576.81433,2299.58675,-0.00228,5.44861,-1.00000
0.00421,577.45103,2298.88261,-0.00229,5.44644,-1.00000
0.00425,578.08691,2298.17627,-0.00234,5.44424,-1.00000
0.00430,578.72325,2297.46624,-0.00239,5.44198,-1.00000
0.00434,579.35932,2296.75325,-0.00244,5.43968,-1.00000
0.00439,579.99518,2296.03715,-0.00249,5.43732,-1.00000
0.00444,580.63031,2295.31841,-0.00253,5.43491,-1.00000
0.00448,581.26456,2294.59716,-0.00258,5.43245,-1.00000
0.00453,581.89952,2293.87146,-0.00263,5.42994,-1.00000
0.00458,582.53345,2293.14322,-0.00268,5.42737,-1.00000
0.00462,583.16634,2292.41235,-0.00273,5.42476,-1.00000
0.00467,583.79910,2291.67773,-0.00278,5.42209,-1.00000
0.00472,584.43097,2290.94012,-0.00283,5.41936,-1.00000
0.00476,585.06203,2290.19934,-0.00288,5.41658,-1.00000
0.00481,585.69260,2289.45492,-0.00293,5.41375,-1.00000
0.00486,586.32205,2288.70749,-0.00298,5.41087,-1.00000
0.00491,586.95083,2287.95643,-0.00303,5.40792,-1.00000
0.00495,587.57841,2287.20228,-0.00301,5.40496,-1.00000
0.00500,588.20466,2286.44518,-0.00300,5.40201,-1.00000
0.00505,588.83036,2285.68420,-0.00298,5.39906,-1.00000
0.00510,589.45443,2284.92062,-0.00297,5.39613,-1.00000
0.00514,590.07774,2284.15340,-0.00295,5.39320,-1.00000
0.00519,590.69992,2283.38298,-0.00294,5.39028,-1.00000
0.00524,591.32137,2282.60887,-0.00292,5.38738,-1.00000
0.00529,591.94209,2281.83105,-0.00291,5.38448,-1.00000
0.00534,592.56107,2281.05079,-0.00289,5.38159,-1.00000
0.00538,593.17920,2280.26697,-0.00288,5.37871,-1.00000
0.00543,593.79649,2279.47958,-0.00286,5.37584,-1.00000
0.00548,594.41259,2278.68905,-0.00285,5.37298,-1.00000
0.00553,595.02732,2277.89561,-0.00283,5.37013,-1.00000
0.00558,595.64083,2277.09908,-0.00282,5.36729,-1.00000
0.00563,596.25308,2276.29952,-0.00280,5.36447,-1.00000
0.00568,596.86412,2275.49687,-0.00271,5.36169,-1.00000
0.00573,597.47455,2274.69044,-0.00262,5.35899,-1.00000
0.00577,598.08337,2273.88170,-0.00253,5.35638,-1.00000
0.00582,598.69123,2273.06991,-0.00244,5.35386,-1.00000
0.00587,599.29823,2272.25507,-0.00235,5.35143,-1.00000
0.00592,599.90447,2271.43717,-0.00226,5.34908,-1.00000
0.00597,600.50960,2270.61682,-0.00217,5.34682,-1.00000
0.00602,601.11414,2269.79346,-0.00208,5.34465,-1.00000
0.00607,601.71815,2268.96715,-0.00199,5.34256,-1.00000
0.00612,602.32163,2268.13802,-0.00190,5.34057,-1.00000
0.00617,602.92433,2267.30655,-0.00181,5.33867,-1.00000
0.00622,603.52627,2266.47288,-0.00172,5.33685,-1.00000
0.00627,604.12788,2265.63656,-0.00163,5.33513,-1.00000
0.00632,604.72859,2264.79853,-0.00154,5.33350,-1.00000
0.00637,605.32954,2263.95734,-0.00144,5.33196,-1.00000
0.00642,605.93062,2263.11331,-0.00134,5.33052,-1.00000
0.00647,606.53083,2262.26804,-0.00123,5.32919,-1.00000
0.00652,607.13180,2261.41939,-0.00113,5.32796,-1.00000
0.00657,607.73218,2260.56946,-0.00102,5.32684,-1.00000
0.00662,608.33296,2259.71704,-0.00092,5.32583,-1.00000
0.00667,608.93393,2258.86261,-0.00081,5.32493,-1.00000
0.00672,609.53462,2258.00705,-0.00070,5.32414,-1.00000
0.00677,610.13585,2257.14938,-0.00060,5.32345,-1.00000
0.00682,610.73765,2256.28975,-0.00049,5.32288,-1.00000
0.00687,611.33973,2255.42876,-0.00038,5.32242,-1.00000
0.00692,611.94312,2254.56518,-0.00028,5.32208,-1.00000
0.00698,612.54651,2253.70105,-0.00017,5.32184,-1.00000
0.00703,613.15162,2252.83413,-0.00006,5.32172,-1.00000
0.00708,613.75696,2251.96675,0.00005,5.32171,-1.00000
0.00713,614.36372,2251.09744,0.00015,5.32182,-1.00000
0.00718,614.97077,2250.22798,0.00017,5.32199,-1.00000
0.00723,615.57282,2249.36600,0.00018,5.32217,-1.00000
0.00728,616.16784,2248.51444,0.00020,5.32237,-1.00000
0.00733,616.75717,2247.67137,0.00021,5.32257,-1.00000
0.00738,617.34045,2246.83735,0.00022,5.32280,-1.00000
0.00743,617.91779,2246.01222,0.00024,5.32303,-1.00000
0.00748,618.48903,2245.19623,0.00025,5.32327,-1.00000
0.00752,619.05407,2244.38952,0.00027,5.32353,-1.00000
0.00757,619.61311,2243.59181,0.00028,5.32379,-1.00000
0.00762,620.16732,2242.80144,0.00029,5.32407,-1.00000
0.00766,620.71645,2242.01880,0.00030,5.32435,-1.00000
0.00771,621.26128,2241.24275,0.00032,5.32465,-1.00000
0.00776,621.80090,2240.47463,0.00033,5.32495,-1.00000
0.00780,622.33530,2239.71442,0.00034,5.32526,-1.00000
0.00785,622.86466,2238.96191,0.00036,5.32559,-1.00000
0.00789,623.38853,2238.21770,0.00035,5.32591,-1.00000
0.00793,623.90704,2237.48159,0.00034,5.32621,-1.00000
0.00798,624.42019,2236.75357,0.00033,5.32651,-1.00000
0.00802,624.92775,2236.03392,0.00032,5.32680,-1.00000
0.00806,625.43001,2235.32220,0.00031,5.32707,-1.00000
0.00810,625.92666,2234.61884,0.00030,5.32733,-1.00000
0.00814,626.41820,2233.92309,0.00029,5.32758,-1.00000
0.00818,626.90494,2233.23449,0.00028,5.32783,-1.00000
0.00822,627.38752,2232.55214,0.00027,5.32806,-1.00000
0.00826,627.86606,2231.87582,0.00027,5.32828,-1.00000
0.00830,628.34176,2231.20382,0.00026,5.32850,-1.00000
0.00834,628.81516,2230.53538,0.00025,5.32871,-1.00000
0.00838,629.28571,2229.87125,0.00024,5.32891,-1.00000
0.00842,629.75433,2229.21010,0.00023,5.32910,-1.00000
0.00846,630.22043,2228.55278,0.00022,5.32928,-1.00000
0.00850,630.68201,2227.90215,0.00050,5.32957,-1.00000
0.00854,631.13933,2227.25805,0.00078,5.33008,-1.00000
0.00858,631.59162,2226.62185,0.00105,5.33079,-1.00000
0.00861,632.04063,2225.99138,0.00132,5.33171,-1.00000
0.00865,632.48496,2225.36879,0.00159,5.33282,-1.00000
0.00869,632.92585,2224.75262,0.00185,5.33413,-1.00000
0.00872,633.36349,2224.14278,0.00212,5.33561,-1.00000
0.00876,633.79761,2223.53987,0.00237,5.33728,-1.00000
0.00880,634.22863,2222.94347,0.00263,5.33912,-1.00000
0.00883,634.65653,2222.35378,0.00289,5.34114,-1.00000
0.00887,635.08129,2221.77099,0.00314,5.34331,-1.00000
0.00890,635.50307,2221.19500,0.00339,5.34564,-1.00000
0.00893,635.92228,2220.62542,0.00364,5.34812,-1.00000
0.00897,636.33936,2220.06176,0.00388,5.35076,-1.00000
0.00900,636.75401,2219.50454,0.00412,5.35354,-1.00000
0.00903,637.16670,2218.95318,0.00388,5.35629,-1.00000
0.00907,637.57735,2218.40757,0.00363,5.35885,-1.00000
0.00910,637.98615,2217.86722,0.00339,5.36123,-1.00000
0.00913,638.39419,2217.33041,0.00314,5.36343,-1.00000
0.00917,638.80125,2216.79724,0.00290,5.36546,-1.00000
0.00920,639.20695,2216.26799,0.00266,5.36732,-1.00000
0.00923,639.61099,2215.74284,0.00243,5.36900,-1.00000
0.00926,640.01282,2215.22228,0.00219,5.37052,-1.00000
0.00929,640.41298,2214.70542,0.00196,5.37187,-1.00000
0.00932,640.81118,2214.19244,0.00172,5.37307,-1.00000
0.00936,641.20651,2213.68433,0.00149,5.37410,-1.00000
0.00939,641.59971,2213.17997,0.00126,5.37498,-1.00000
0.00942,641.98978,2212.68043,0.00103,5.37571,-1.00000
0.00945,642.37725,2212.18490,0.00081,5.37629,-1.00000
0.00948,642.76147,2211.69404,0.00059,5.37672,-1.00000
0.00951,643.14300,2211.20704,0.00095,5.37720,-1.00000
0.00954,643.52120,2210.72487,0.00131,5.37789,-1.00000
0.00957,643.89624,2210.24751,0.00167,5.37880,-1.00000
0.00960,644.26818,2209.77509,0.00203,5.37991,-1.00000
0.00962,644.63706,2209.30772,0.00238,5.38122,-1.00000
0.00965,645.00286,2208.84559,0.00273,5.38273,0.00000
0.00968,645.36503,2208.38955,0.00307,5.38442,0.00000
0.00971,645.72384,2207.93937,0.00341,5.38628,0.00000
0.00974,646.07981,2207.49456,0.00375,5.38832,0.00000
0.00976,646.43204,2207.05632,0.00408,5.39053,0.00000
0.00979,646.78161,2206.62343,0.00441,5.39289,0.00000
0.00982,647.12754,2206.19716,0.00473,5.39540,0.00000
0.00984,647.47085,2205.77635,0.00505,5.39806,0.00000
0.00987,647.81121,2205.36148,0.00537,5.40085,0.00000
0.00990,648.14816,2204.95315,0.00568,5.40378,0.00000
0.00992,648.48190,2204.55118,0.00617,5.40688,0.00000
0.00995,648.81229,2204.15582,0.00665,5.41018,0.00000
0.00997,649.14015,2203.76619,0.00712,5.41369,0.00000
0.00999,649.46478,2203.38321,0.00759,5.41738,0.00000
0.01002,649.78671,2203.00632,0.00806,5.42126,0.00000
0.01004,650.10575,2202.63581,0.00852,5.42531,0.00000
0.01007,650.42208,2202.27149,0.00897,5.42953,0.00000
0.01009,650.73643,2201.91258,0.00942,5.43391,0.00000
0.01011,651.04738,2201.56073,0.00986,5.43844,0.00000
0.01013,651.35624,2201.21447,0.01029,5.44311,0.00000
0.01016,651.66235,2200.87456,0.01072,5.44792,0.00000
0.01018,651.96656,2200.54004,0.01115,5.45287,0.00000
0.01020,652.26986,2200.20987,0.01157,5.45796,0.00000
0.01022,652.57950,2199.87631,0.01200,5.46332,0.00000
0.01024,652.89438,2199.54083,0.01243,5.46894,0.00000
0.01027,653.21537,2199.20276,0.01287,5.47484,0.00000
0.01029,653.54041,2198.86450,0.01311,5.48093,0.00000
0.01031,653.87179,2198.52390,0.01335,5.48722,0.00000
0.01034,654.20923,2198.18147,0.01360,5.49369,0.00000
0.01036,654.55327,2197.83690,0.01385,5.50038,0.00000
0.01038,654.90294,2197.49142,0.01410,5.50725,0.00000
0.01041,655.25865,2197.14483,0.01436,5.51431,0.00000
0.01043,655.62094,2196.79685,0.01462,5.52159,0.00000
0.01046,655.98891,2196.44860,0.01488,5.52907,0.00000
0.01048,656.36270,2196.10018,0.01515,5.53674,0.00000
0.01051,656.74334,2195.75087,0.01542,5.54464,0.00000
0.01053,657.12803,2195.40345,0.01569,5.55270,0.00000
0.01056,657.51249,2195.06185,0.01595,5.56083,0.00000
0.01058,657.89573,2194.72689,0.01621,5.56902,0.00000
0.01060,658.27944,2194.39706,0.01648,5.57729,0.00000
0.01063,658.66242,2194.07333,0.01673,5.58562,0.00000
0.01065,659.04562,2193.75490,0.01736,5.59411,0.00000
0.01068,659.42810,2193.44259,0.01799,5.60283,0.00000
0.01070,659.81048,2193.13597,0.01862,5.61180,0.00000
0.01072,660.19252,2192.83527,0.01925,5.62101,0.00000
0.01075,660.57434,2192.54048,0.01988,5.63045,0.00000
0.01077,660.95592,2192.25164,0.02051,5.64011,0.00000
0.01079,661.33723,2191.96883,0.02115,5.65000,0.00000
0.01082,661.71948,2191.69121,0.02179,5.66014,0.00000
0.01084,662.10268,2191.41888,0.02242,5.67053,0.00000
0.01086,662.48607,2191.15241,0.02306,5.68115,0.00000
0.01088,662.86999,2190.89165,0.02370,5.69200,0.00000
0.01091,663.25471,2190.63647,0.02434,5.70309,0.00000
0.01093,663.63940,2190.38747,0.02497,5.71439,0.00000
0.01095,664.02347,2190.14502,0.02560,5.72587,0.00000
0.01097,664.40803,2189.90846,0.02623,5.73758,0.00000
0.01099,664.79188,2189.67851,0.02633,5.74934,0.00000
0.01102,665.17610,2189.45443,0.02643,5.76107,0.00000
0.01104,665.55998,2189.23653,0.02653,5.77276,0.00000
0.01106,665.94410,2189.02439,0.02663,5.78442,0.00000
0.01108,666.32737,2188.81849,0.02672,5.79603,0.00000
0.01110,666.71064,2188.61829,0.02681,5.80760,0.00000
0.01112,667.09256,2188.42436,0.02690,5.81910,0.00000
0.01114,667.47373,2188.23629,0.02698,5.83055,0.00000
0.01116,667.85285,2188.05458,0.02706,5.84191,0.00000
0.01118,668.23070,2187.87871,0.02714,5.85321,0.00000
0.01120,668.60637,2187.70897,0.02721,5.86441,0.00000
0.01122,668.97945,2187.54538,0.02729,5.87551,0.00000
0.01124,669.35083,2187.38742,0.02735,5.88654,0.00000
0.01126,669.72007,2187.23513,0.02742,5.89748,0.00000
0.01128,670.08725,2187.08836,0.02748,5.90833,0.00000
0.01130,670.45233,2186.94699,0.02788,5.91917,0.00000
0.01132,670.81563,2186.81083,0.02830,5.93006,0.00000
0.01134,671.17679,2186.67995,0.02872,5.94101,0.00000
0.01135,671.53574,2186.55431,0.02916,5.95202,0.00000
0.01137,671.89324,2186.43360,0.02961,5.96311,0.00000
0.01139,672.24876,2186.31795,0.03006,5.97426,0.00000
0.01141,672.60333,2186.20698,0.03053,5.98552,0.00000
0.01143,672.95650,2186.10081,0.03101,5.99686,0.00000
0.01144,673.30847,2185.99937,0.03150,6.00831,0.00000
0.01146,673.65914,2185.90265,0.03199,6.01986,0.00000
0.01148,674.00922,2185.81046,0.03250,6.03153,0.00000
0.01150,674.35849,2185.72285,0.03301,6.04332,0.00000
0.01151,674.70696,2185.63981,0.03353,6.05524,0.00000
0.01153,675.05470,2185.56135,0.03406,6.06729,0.00000
0.01155,675.40227,2185.48733,0.03460,6.07949,0.00000
0.01156,675.74973,2185.41779,0.03515,6.09185,0.00000
0.01158,676.09773,2185.35264,0.03570,6.10439,0.00000
0.01160,676.44588,2185.29200,0.03627,6.11711,0.00000
0.01162,676.79420,2185.23591,0.03683,6.13000,0.00000
0.01163,677.14264,2185.18444,0.03741,6.14308,0.00000
0.01165,677.49105,2185.13765,0.03799,6.15633,0.00000
0.01167,677.83894,2185.09564,0.03857,6.16975,0.00000
0.01168,678.18647,2185.05843,0.03915,6.18333,0.00000
0.01170,678.53347,2185.02607,0.03974,6.19708,0.00000
0.01172,678.87935,2184.99862,0.04032,6.21097,0.00000
0.01173,679.22380,2184.97612,0.04091,6.22499,0.00000
0.01175,679.56718,2184.95855,0.04148,6.23915,0.00000
0.01177,679.90962,2184.94591,0.04206,6.25346,0.00000
0.01178,680.25134,2184.93822,0.04262,6.26794,0.00000
0.01180,680.59254,2184.93551,0.04319,6.28258,0.00000
0.01182,680.93381,2184.93781,0.04263,0.01403,0.00000
0.01183,681.27551,2184.94508,0.04207,0.02851,0.00000
0.01185,681.61777,2184.95730,0.04150,0.04282,0.00000
0.01187,681.96110,2184.97445,0.04094,0.05699,0.00000
0.01188,682.30563,2184.99654,0.04037,0.07103,0.00000
0.01190,682.65132,2185.02356,0.03981,0.08493,0.00000
0.01192,682.99808,2185.05549,0.03924,0.09869,0.00000
0.01193,683.34624,2185.09236,0.03868,0.11233,0.00000
0.01195,683.69535,2185.13414,0.03811,0.12583,0.00000
0.01197,684.04552,2185.18082,0.03756,0.13919,0.00000
0.01199,684.39692,2185.23243,0.03700,0.15244,0.00000
0.01200,684.74915,2185.28891,0.03646,0.16554,0.00000
0.01202,685.10245,2185.35030,0.03592,0.17852,0.00000
0.01204,685.45693,2185.41663,0.03539,0.19137,0.00000
0.01206,685.81275,2185.48793,0.03486,0.20412,0.00000
0.01207,686.17077,2185.56441,0.03434,0.21678,0.00000
0.01209,686.53142,2185.64623,0.03383,0.22939,0.00000
0.01211,686.89495,2185.73353,0.03332,0.24194,0.00000
0.01213,687.26080,2185.82625,0.03283,0.25442,0.00000
0.01215,687.62930,2185.92453,0.03234,0.26685,0.00000
0.01216,688.00026,2186.02842,0.03186,0.27921,0.00000
0.01218,688.37417,2186.13812,0.03139,0.29154,0.00000
0.01220,688.74995,2186.25341,0.03094,0.30379,0.00000
0.01222,689.12807,2186.37449,0.03049,0.31598,0.00000
0.01224,689.50957,2186.50180,0.03006,0.32816,0.00000
0.01226,689.89474,2186.63556,0.02964,0.34032,0.00000
0.01228,690.28321,2186.77579,0.02923,0.35248,0.00000
0.01230,690.67467,2186.92249,0.02883,0.36461,0.00000
0.01232,691.06835,2187.07549,0.02845,0.37671,0.00000
0.01234,691.46432,2187.23491,0.02808,0.38877,0.00000
0.01236,691.86351,2187.40124,0.02716,0.40072,0.00000
0.01238,692.26519,2187.57419,0.02622,0.41239,0.00000
0.01240,692.66987,2187.75400,0.02524,0.42379,0.00000
0.01243,693.07699,2187.94040,0.02424,0.43487,0.00000
0.01245,693.48701,2188.13357,0.02321,0.44562,0.00000
0.01247,693.90018,2188.33360,0.02216,0.45603,0.00000
0.01249,694.31702,2188.54070,0.02108,0.46609,0.00000
0.01252,694.73815,2188.75514,0.01999,0.47580,0.00000
0.01254,695.16264,2188.97640,0.01887,0.48510,0.00000
0.01256,695.59122,2189.20477,0.01773,0.49399,0.00000
0.01259,696.02396,2189.44020,0.01658,0.50244,0.00000
0.01261,696.46083,2189.68255,0.01541,0.51043,0.00000
0.01264,696.90199,2189.93178,0.01423,0.51794,0.00000
0.01266,697.34706,2190.18749,0.01303,0.52493,0.00000
0.01269,697.79674,2190.44989,0.01182,0.53140,0.00000
0.01271,698.25070,2190.71859,0.01106,0.53743,0.00000
0.01274,698.70897,2190.99349,0.01030,0.54314,0.00000
0.01276,699.17217,2191.27485,0.00953,0.54851,0.00000
0.01279,699.63973,2191.56219,0.00876,0.55353,0.00000
0.01282,700.11071,2191.85479,0.00799,0.55818,0.00000
0.01284,700.58554,2192.15271,0.00720,0.56243,0.00000
0.01287,701.06520,2192.45638,0.00642,0.56630,0.00000
0.01290,701.54923,2192.76531,0.00562,0.56976,0.00000
0.01293,702.03773,2193.07943,0.00632,0.57322,0.00000
0.01296,702.53057,2193.39892,0.00702,0.57714,0.00000
0.01298,703.02761,2193.72406,0.00773,0.58152,0.00000
0.01301,703.52874,2194.05519,0.00845,0.58638,0.00000
0.01304,704.03304,2194.39213,0.00917,0.59172,0.00000
0.01307,704.54073,2194.73545,0.00990,0.59756,0.00000
0.01310,705.05195,2195.08573,0.01064,0.60393,0.00000
0.01313,705.56692,2195.44356,0.01073,0.61062,0.00000
0.01316,706.08462,2195.80850,0.01082,0.61745,0.00000
0.01319,706.60488,2196.18064,0.01091,0.62440,0.00000
0.01323,707.12899,2196.56113,0.01100,0.63149,0.00000
0.01326,707.65583,2196.94939,0.01110,0.63872,0.00000
0.01329,708.18576,2197.34593,0.01120,0.64610,0.00000
0.01332,708.71788,2197.75033,0.01130,0.65362,0.00000
0.01335,709.25247,2198.16305,0.01140,0.66129,0.00000
0.01339,709.78910,2198.58401,0.01151,0.66910,0.00000
0.01342,710.32698,2199.01284,0.01161,0.67705,0.00000
0.01345,710.86578,2199.44951,0.01172,0.68514,0.00000
0.01349,711.40478,2199.89369,0.01183,0.69336,0.00000
0.01352,711.94413,2200.34571,0.01194,0.70172,0.00000
0.01356,712.48329,2200.80536,0.01205,0.71022,0.00000
0.01359,713.02324,2201.27374,0.01216,0.71887,0.00000
0.01362,713.56234,2201.74967,0.01217,0.72762,0.00000
0.01366,714.10159,2202.23423,0.01218,0.73645,0.00000
0.01370,714.64059,2202.72727,0.01220,0.74535,0.00000
0.01373,715.17849,2203.22821,0.01222,0.75432,0.00000
0.01377,715.71506,2203.73701,0.01223,0.76336,0.00000
0.01380,716.24823,2204.25184,0.01225,0.77244,0.00000
0.01384,716.77891,2204.77367,0.01227,0.78156,0.00000
0.01387,717.30640,2205.30195,0.01229,0.79073,0.00000
0.01391,717.83120,2205.83729,0.01232,0.79996,0.00000
0.01395,718.35398,2206.38055,0.01234,0.80925,0.00000
0.01398,718.87388,2206.93099,0.01237,0.81860,0.00000
0.01402,719.39229,2207.49029,0.01239,0.82804,0.00000
0.01406,719.90749,2208.05680,0.01242,0.83755,0.00000
0.01410,720.41975,2208.63098,0.01245,0.84712,0.00000
0.01413,720.92926,2209.21324,0.01248,0.85676,0.00000
0.01417,721.43534,2209.80296,0.01217,0.86634,0.00000
0.01421,721.93840,2210.40053,0.01185,0.87572,0.00000
0.01425,722.43911,2211.00664,0.01153,0.88492,0.00000
0.01428,722.93741,2211.62112,0.01121,0.89391,0.00000
0.01432,723.43292,2212.24341,0.01089,0.90270,0.00000
0.01436,723.92599,2212.87379,0.01057,0.91129,0.00000
0.01440,724.41624,2213.51164,0.01024,0.91966,0.00000
0.01444,724.90404,2214.15727,0.00992,0.92781,0.00000
0.01448,725.38972,2214.81114,0.01056,0.93615,0.00000
0.01452,725.87303,2215.47369,0.01121,0.94507,0.00000
0.01456,726.35268,2216.14412,0.01186,0.95458,0.00000
0.01460,726.82919,2216.82417,0.01252,0.96471,0.00000
0.01464,727.30121,2217.51298,0.01319,0.97544,0.00000
0.01468,727.76830,2218.21101,0.01386,0.98680,0.00000
0.01472,728.22987,2218.91854,0.01454,0.99880,0.00000
0.01476,728.68554,2219.63590,0.01393,1.01090,0.00000
